"REF_DATE","GEO","DGUID","Stock market statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1995-05","Canada","2016A000011124","New York Stock Exchange, value of shares traded","Dollars","81","millions","6","v37417","1.6","266431","","","t","0"
"1995-05","Canada","2016A000011124","New York Stock Exchange, volume of shares traded","Shares","276","millions","6","v37418","1.7","7559.0","","","t","1"
"1995-05","Canada","2016A000011124","New York Stock Exchange, customers' debit balances","Dollars","81","millions","6","v37419","1.8","64070","","","","0"
"1995-05","Canada","2016A000011124","New York Stock Exchange, customers' free credit balance","Dollars","81","millions","6","v37420","1.9","40867","","","","0"
"1995-05","Canada","2016A000011124","United States loans made to brokers by United States by commercial banks","Dollars","81","units ","0","v37421","1.10","37083","","","t","0"
"1995-05","Canada","2016A000011124","Standard and Poor's stock dividend yields, common","Percent","239","units ","0","v37422","1.11","2.60","","","t","2"
"1995-05","Canada","2016A000011124","Montreal Stock Exchange, Canadian stock indices, month-end close, Canadian market portfolio (25),  January 4 1983=1000","Index","160","units ","0","v37423","1.12","2190.4","","","t","1"
"1995-05","Canada","2016A000011124","Montreal Stock Exchange, Canadian stock indices, month-end close, banks (6), January 4 1983=1000","Index","160","units ","0","v37424","1.13","2578.5","","","t","1"
"1995-05","Canada","2016A000011124","Standard and Poor's (500), 1941-43=10","Index","160","units ","0","v37425","1.14","533.40","","","","2"
"1995-06","Canada","2016A000011124","Toronto Stock Exchange, value of shares traded","Dollars","81","millions","6","v37412","1.1","22928.1","","","","1"
"1995-06","Canada","2016A000011124","Toronto Stock Exchange, volume of shares traded","Shares","276","millions","6","v37413","1.2","1737.0","","","","1"
"1995-06","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, high","Index","160","units ","0","v37414","1.3","4589.6","","","","1"
"1995-06","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, low","Index","160","units ","0","v37415","1.4","4424.0","","","","1"
"1995-06","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, close","Index","160","units ","0","v37416","1.5","4556.1","","","","1"
"1995-06","Canada","2016A000011124","New York Stock Exchange, value of shares traded","Dollars","81","millions","6","v37417","1.6","264805","","","t","0"
"1995-06","Canada","2016A000011124","New York Stock Exchange, volume of shares traded","Shares","276","millions","6","v37418","1.7","7535.0","","","t","1"
"1995-06","Canada","2016A000011124","New York Stock Exchange, customers' debit balances","Dollars","81","millions","6","v37419","1.8","66340","","","","0"
"1995-06","Canada","2016A000011124","New York Stock Exchange, customers' free credit balance","Dollars","81","millions","6","v37420","1.9","43570","","","","0"
"1995-06","Canada","2016A000011124","United States loans made to brokers by United States by commercial banks","Dollars","81","units ","0","v37421","1.10","39219","","","t","0"
"1995-06","Canada","2016A000011124","Standard and Poor's stock dividend yields, common","Percent","239","units ","0","v37422","1.11","2.53","","","t","2"
"1995-06","Canada","2016A000011124","Montreal Stock Exchange, Canadian stock indices, month-end close, Canadian market portfolio (25),  January 4 1983=1000","Index","160","units ","0","v37423","1.12","2215.3","","","t","1"
"1995-06","Canada","2016A000011124","Montreal Stock Exchange, Canadian stock indices, month-end close, banks (6), January 4 1983=1000","Index","160","units ","0","v37424","1.13","2616.6","","","t","1"
"1995-06","Canada","2016A000011124","Standard and Poor's (500), 1941-43=10","Index","160","units ","0","v37425","1.14","544.75","","","","2"
"1995-07","Canada","2016A000011124","Toronto Stock Exchange, value of shares traded","Dollars","81","millions","6","v37412","1.1","21318.9","","","","1"
"1995-07","Canada","2016A000011124","Toronto Stock Exchange, volume of shares traded","Shares","276","millions","6","v37413","1.2","1495.0","","","","1"
"1995-07","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, high","Index","160","units ","0","v37414","1.3","4736.3","","","","1"
"1995-07","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, low","Index","160","units ","0","v37415","1.4","4615.2","","","","1"
"1995-07","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, close","Index","160","units ","0","v37416","1.5","4708.5","","","","1"
"1995-07","Canada","2016A000011124","New York Stock Exchange, value of shares traded","Dollars","81","millions","6","v37417","1.6","267006","","","t","0"
"1995-07","Canada","2016A000011124","New York Stock Exchange, volume of shares traded","Shares","276","millions","6","v37418","1.7","7302.0","","","t","1"
"1995-07","Canada","2016A000011124","New York Stock Exchange, customers' debit balances","Dollars","81","millions","6","v37419","1.8","67600","","","","0"
"1995-07","Canada","2016A000011124","New York Stock Exchange, customers' free credit balance","Dollars","81","millions","6","v37420","1.9","42430","","","","0"
"1995-07","Canada","2016A000011124","United States loans made to brokers by United States by commercial banks","Dollars","81","units ","0","v37421","1.10","41690","","","t","0"
"1995-07","Canada","2016A000011124","Standard and Poor's stock dividend yields, common","Percent","239","units ","0","v37422","1.11","2.50","","","t","2"
"1995-07","Canada","2016A000011124","Montreal Stock Exchange, Canadian stock indices, month-end close, Canadian market portfolio (25),  January 4 1983=1000","Index","160","units ","0","v37423","1.12","2240.9","","","t","1"
"1995-07","Canada","2016A000011124","Montreal Stock Exchange, Canadian stock indices, month-end close, banks (6), January 4 1983=1000","Index","160","units ","0","v37424","1.13","2527.6","","","t","1"
"1995-07","Canada","2016A000011124","Standard and Poor's (500), 1941-43=10","Index","160","units ","0","v37425","1.14","562.06","","","","2"
"1995-08","Canada","2016A000011124","Toronto Stock Exchange, value of shares traded","Dollars","81","millions","6","v37412","1.1","18959.7","","","","1"
"1995-08","Canada","2016A000011124","Toronto Stock Exchange, volume of shares traded","Shares","276","millions","6","v37413","1.2","1422.9","","","","1"
"1995-08","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, high","Index","160","units ","0","v37414","1.3","4701.4","","","","1"
"1995-08","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, low","Index","160","units ","0","v37415","1.4","4580.6","","","","1"
"1995-08","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, close","Index","160","units ","0","v37416","1.5","4610.6","","","","1"
"1995-08","Canada","2016A000011124","New York Stock Exchange, value of shares traded","Dollars","81","millions","6","v37417","1.6","258078","","","t","0"
"1995-08","Canada","2016A000011124","New York Stock Exchange, volume of shares traded","Shares","276","millions","6","v37418","1.7","7129.0","","","t","1"
"1995-08","Canada","2016A000011124","New York Stock Exchange, customers' debit balances","Dollars","81","millions","6","v37419","1.8","71440","","","","0"
"1995-08","Canada","2016A000011124","New York Stock Exchange, customers' free credit balance","Dollars","81","millions","6","v37420","1.9","43090","","","","0"
"1995-08","Canada","2016A000011124","United States loans made to brokers by United States by commercial banks","Dollars","81","units ","0","v37421","1.10","42535","","","t","0"
"1995-08","Canada","2016A000011124","Standard and Poor's stock dividend yields, common","Percent","239","units ","0","v37422","1.11","2.49","","","t","2"
"1995-08","Canada","2016A000011124","Montreal Stock Exchange, Canadian stock indices, month-end close, Canadian market portfolio (25),  January 4 1983=1000","Index","160","units ","0","v37423","1.12","2219.7","","","t","1"
"1995-08","Canada","2016A000011124","Montreal Stock Exchange, Canadian stock indices, month-end close, banks (6), January 4 1983=1000","Index","160","units ","0","v37424","1.13","2616.6","","","t","1"
"1995-08","Canada","2016A000011124","Standard and Poor's (500), 1941-43=10","Index","160","units ","0","v37425","1.14","561.88","","","","2"
"1995-09","Canada","2016A000011124","Toronto Stock Exchange, value of shares traded","Dollars","81","millions","6","v37412","1.1","19408.3","","","","1"
"1995-09","Canada","2016A000011124","Toronto Stock Exchange, volume of shares traded","Shares","276","millions","6","v37413","1.2","1510.2","","","","1"
"1995-09","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, high","Index","160","units ","0","v37414","1.3","4801.8","","","","1"
"1995-09","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, low","Index","160","units ","0","v37415","1.4","4647.5","","","","1"
"1995-09","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, close","Index","160","units ","0","v37416","1.5","4789.1","","","","1"
"1995-09","Canada","2016A000011124","New York Stock Exchange, value of shares traded","Dollars","81","millions","6","v37417","1.6","270779","","","t","0"
"1995-09","Canada","2016A000011124","New York Stock Exchange, volume of shares traded","Shares","276","millions","6","v37418","1.7","7056.0","","","t","1"
"1995-09","Canada","2016A000011124","New York Stock Exchange, customers' debit balances","Dollars","81","millions","6","v37419","1.8","77076","","","","0"
"1995-09","Canada","2016A000011124","New York Stock Exchange, customers' free credit balance","Dollars","81","millions","6","v37420","1.9","44602","","","","0"
"1995-09","Canada","2016A000011124","United States loans made to brokers by United States by commercial banks","Dollars","81","units ","0","v37421","1.10","38512","","","t","0"
"1995-09","Canada","2016A000011124","Standard and Poor's stock dividend yields, common","Percent","239","units ","0","v37422","1.11","2.42","","","t","2"
"1995-09","Canada","2016A000011124","Montreal Stock Exchange, Canadian stock indices, month-end close, Canadian market portfolio (25),  January 4 1983=1000","Index","160","units ","0","v37423","1.12","2213.6","","","t","1"
"1995-09","Canada","2016A000011124","Montreal Stock Exchange, Canadian stock indices, month-end close, banks (6), January 4 1983=1000","Index","160","units ","0","v37424","1.13","2656.8","","","t","1"
"1995-09","Canada","2016A000011124","Standard and Poor's (500), 1941-43=10","Index","160","units ","0","v37425","1.14","584.41","","","","2"
"1995-10","Canada","2016A000011124","Toronto Stock Exchange, value of shares traded","Dollars","81","millions","6","v37412","1.1","23142.2","","","","1"
"1995-10","Canada","2016A000011124","Toronto Stock Exchange, volume of shares traded","Shares","276","millions","6","v37413","1.2","1588.8","","","","1"
"1995-10","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, high","Index","160","units ","0","v37414","1.3","4795.9","","","","1"
"1995-10","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, low","Index","160","units ","0","v37415","1.4","4703.8","","","","1"
"1995-10","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, close","Index","160","units ","0","v37416","1.5","4755.5","","","","1"
"1995-10","Canada","2016A000011124","New York Stock Exchange, value of shares traded","Dollars","81","millions","6","v37417","1.6","302741","","","t","0"
"1995-10","Canada","2016A000011124","New York Stock Exchange, volume of shares traded","Shares","276","millions","6","v37418","1.7","8034.0","","","t","1"
"1995-10","Canada","2016A000011124","New York Stock Exchange, customers' debit balances","Dollars","81","millions","6","v37419","1.8","75005","","","","0"
"1995-10","Canada","2016A000011124","New York Stock Exchange, customers' free credit balance","Dollars","81","millions","6","v37420","1.9","44661","","","","0"
